actual_order,num_obser,auto_arima_true_count,auto_arima_false_count,least_p_true_count,least_p_false_count,refit_avg_rmse_least_p_model,avg_rmse_least_p_model_values,refit_avg_rmse_auto_arima,avg_rmse_auto_arima_model,refit_avg_insig_params_least_p_model,avg_insig_params_least_p_model,refit_avg_insig_params_auto_arima_model,avg_insig_params_auto_arima_model,avg_sw_p_value	,avg_lbq_p_value,avg_t_test_p_value,avg_validation_score
2 0 3,300,0,2,0,2,1.36646773125231,1.42054335954267,1.5512897924464,1.5307256409766,0,2,2,0
1 0 2,300,0,2,0,2,0.958570784435053,0.972166980763906,1.18612035984333,1.21425665356995,0.5,3,2,0
2 0 1,300,0,2,0,2,0.958570784435053,0.972166980763906,1.18612035984333,1.21425665356995,0.5,3,2,0
0 0 1,300,0,2,0,2,1.03720877594517,1.03510376823549,1.12058540778435,1.1342175964748,0,1.5,1,0
4 0 3,300,0,2,0,2,1.03720877594517,1.03510376823549,1.12058540778435,1.1342175964748,0,1.5,1,0
1 0 1,300,0,2,0,2,1.09308081529625,1.10053977368591,1.07927944065996,1.1713815624889,0,1,2,1
5 0 1,300,0,2,0,2,1.09308081529625,1.10053977368591,1.07927944065996,1.1713815624889,0,1,2,1
3 0 4,300,1,1,0,2,8.357048218982,8.32666787644196,8.37102678776899,8.38092325207922,0,2.5,1,0
0 0 5,300,1,1,0,2,8.357048218982,8.32666787644196,8.37102678776899,8.38092325207922,0,2.5,1,0
,300,0,2,0,2,0.796236662073131,0.799948731521695,0.799766083351225,0.802381290689693,0.5,4,3.5,0.5
3 0 2,300,1,2,0,3,1.14395493675644,1.14058536994578,1.15580446155121,1.14272969029064,0.666666666666667,4,1,0.333333333333333
4 0 0,300,1,2,0,3,1.14395493675644,1.14058536994578,1.15580446155121,1.14272969029064,0.666666666666667,4,1,0.333333333333333
0 0 0,300,1,2,0,3,1.14395493675644,1.14058536994578,1.15580446155121,1.14272969029064,0.666666666666667,4,1,0.333333333333333
0 0 5,300,0,3,0,3,1.57315561262826,1.55850271739562,2.10158246303766,2.02574287397647,0,1.33333333333333,1,0.333333333333333
3 0 4,300,0,3,0,3,1.57315561262826,1.55850271739562,2.10158246303766,2.02574287397647,0,1.33333333333333,1,0.333333333333333
5 0 4,300,0,3,0,3,1.57315561262826,1.55850271739562,2.10158246303766,2.02574287397647,0,1.33333333333333,1,0.333333333333333
,300,1,2,1,2,1.96053478636555,1.9551872779707,2.03426527565708,2.04311757903069,0.666666666666667,2,1.33333333333333,0.666666666666667
,300,1,2,1,2,1.08022301862092,1.09330961984352,1.11441390912211,1.11907657650161,0.333333333333333,1.66666666666667,1,1.33333333333333
,300,1,2,0,3,1.54139483675471,1.46906197420645,1.63619448959103,1.75932942254015,0.666666666666667,2.33333333333333,1.33333333333333,1.66666666666667
0 0 4,300,1,2,0,3,1.03243783203976,1.03105451481415,1.04512038068581,1.02958461108456,0.333333333333333,1.66666666666667,1.33333333333333,0.333333333333333
5 0 2,300,0,3,0,3,1.28509946875977,1.2902900853084,1.33947393584227,1.33724431305709,0.333333333333333,2,1,0.333333333333333
5 0 4,300,0,1,0,1,1.91032427846224,1.81223119163598,1.82779247834372,1.88268919564954,0,3,1,0
5 0 4,300,0,1,0,1,2.10637060245993,2.10486701048963,2.14020349049823,2.10711671503609,0,2,1,1
2 0 4,300,0,1,0,1,1.8350268817975,1.83475192192685,1.99905685439399,2.01863115220481,0,1,1,1
0 0 3,300,2,1,0,3,1.36311114243094,1.38472482800953,1.37203323805921,1.37622509922781,0.333333333333333,2.66666666666667,1,0
4 0 1,300,0,3,0,3,1.15868336178703,1.16882940136197,1.30334708197621,1.30797285278253,0.333333333333333,3,1.33333333333333,0.333333333333333
2 0 2,300,1,2,0,3,1.34774563308739,1.37068259781543,1.65117047849834,1.65259334645085,0.333333333333333,1.33333333333333,1.33333333333333,0.333333333333333
,300,1,2,0,3,1.29305722778037,1.34606457558109,1.30595145846266,1.41933559864844,0,1.66666666666667,0.666666666666667,0.333333333333333
4 0 3,300,0,3,0,3,1.19886641739519,1.20815208540925,1.19677736694416,1.17882250071432,0,3,1.33333333333333,0.666666666666667
5 0 5,300,0,3,0,3,1.81122769702202,1.93526373254169,1.98978065566094,2.02724558644152,0.666666666666667,2.33333333333333,1,0.666666666666667
3 0 2,300,0,3,0,3,1.54557608516161,1.59454335953597,1.75558837231355,1.71619163656201,0.666666666666667,1.66666666666667,1.33333333333333,0.666666666666667
2 0 4,300,1,2,0,3,1.26026150755115,1.2828096993589,1.26768539000503,1.27940418444414,0.333333333333333,2.33333333333333,2,0.666666666666667
0 0 1,300,0,3,0,3,1.18759880184017,1.17747630314699,1.49815245855857,1.51350666515983,0,2.33333333333333,1.33333333333333,0.666666666666667,0.237401725672543,0.269769727424201,0.853887423837302,0
5 0 0,300,1,2,1,2,1.39537664449599,1.33506897277867,1.52685364291439,1.52466370998849,0.333333333333333,1.33333333333333,1,0.666666666666667,0.376389534237783,0.834434765144338,0.52906769072879,1
2 0 1,300,1,2,0,3,1.36232191994698,1.32796941799762,1.36477921019418,1.3671703984083,0.333333333333333,2,1,0.666666666666667,0.598797486673478,0.859120175341969,0.745328382997585,1
0 0 3,300,1,2,0,3,1.40520717597588,1.40216653742887,1.50094323531144,1.48638640648519,1,2.66666666666667,1,0.666666666666667
3 0 3,300,2,1,0,3,1.14070765188384,1.132449912126,1.19075617758098,1.18490701548191,0,3.33333333333333,1,0.333333333333333
4 0 2,300,0,3,0,3,1.18882285529955,1.23966630071688,1.23876781113771,1.21325151997477,0,2,1.33333333333333,0.666666666666667,0.795269469060492,0.628222734395772,0.800485123076937,1
1 0 2,300,0,3,0,3,0.979990071702607,0.9600927146472,1.032972562808,1.02419671432746,0.333333333333333,3,1.33333333333333,0.333333333333333,0.542711831089194,0.600469660410801,0.43037038487754,1
5 0 5,300,2,9,0,11,1.31814090933458,1.36247698389627,1.4221587622505,1.40644431500179,0.181818181818182,2.36363636363636,1.18181818181818,0.454545454545455,0.579525000924404,0.517279568292948,0.643936244973396,0.727272727272727
